id,first_name,second_name,total_points,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
575,Neco,Williams,0,,,215136,0,0,0,0,0,2,0.5,0.5,0,0.0,False,,,40,215136.jpg,0.0,0.0,False,,a,10,14,3103,533,1828,361,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
589,Nathaniel,Phillips,0,0.0,,197464,0,0,0,0,0,2,0.5,0.5,0,0.0,False,Joined Stuttgart on loan until the end of the season on 13/1. - Expected back 01 Jul,2020-01-13T10:30:15.674267Z,40,197464.jpg,0.0,0.0,False,,n,10,14,135,31,58,32,0.0,0.0,Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
590,Takumi,Minamino,0,,,157882,0,0,0,0,0,3,2.8,2.8,0,0.0,False,,,65,157882.jpg,0.0,0.1,False,,a,10,14,10716,1338,3323,1759,0.0,0.0,Minamino,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
202,Aymeric,Laporte,9,25.0,0.0,146941,0,0,-2,2,0,2,0.2,0.0,0,0.0,False,Lack of match fitness - 25% chance of playing,2019-08-31T15:00:12.277175Z,63,146941.jpg,2.2,1.9,False,,d,11,43,123154,395,557355,550,0.0,1.4,Laporte,306,0,0,1,3,0,0,0,1,0,0,0,56,63.0,27.4,19.0,10.9
203,Kyle,Walker,54,100.0,100.0,58621,0,0,-2,2,1,2,3.5,4.0,0,2.5,False,,2019-10-19T19:00:18.236898Z,58,58621.jpg,3.2,11.4,False,,a,11,43,654786,5069,1190347,17044,0.4,9.3,Walker,1447,1,2,4,20,0,0,0,3,0,0,3,288,245.0,215.5,125.0,58.7
204,Benjamin,Mendy,31,100.0,100.0,102826,0,0,-5,5,0,2,3.5,4.0,2,2.5,False,,2019-10-06T13:00:13.676629Z,55,102826.jpg,3.1,1.0,False,,a,11,43,211102,4399,182903,2405,0.5,5.6,Mendy,831,0,1,3,9,0,0,0,1,0,0,0,182,138.6,218.8,52.0,41.1
206,Oleksandr,Zinchenko,26,100.0,100.0,206325,0,0,-3,3,0,2,2.3,2.8,0,1.3,False,,2019-10-22T21:00:12.926612Z,52,206325.jpg,2.9,2.5,False,,a,11,43,592401,374,1137202,2138,0.2,5.0,Zinchenko,680,0,0,3,9,0,0,0,0,0,0,1,159,146.2,235.3,53.0,43.5
207,John,Stones,22,100.0,100.0,97299,0,0,-2,2,0,2,1.3,1.8,2,0.3,False,,2019-12-08T19:30:16.036796Z,53,97299.jpg,2.2,1.0,False,,a,11,43,91657,1262,262606,488,0.1,4.2,Stones,789,0,0,2,13,0,0,0,0,0,0,0,158,139.2,33.9,48.0,22.1
208,Nicolás,Otamendi,47,100.0,100.0,57410,0,0,-5,5,1,2,2.8,3.3,1,1.8,False,,2020-01-02T20:30:18.886401Z,50,57410.jpg,3.4,2.3,False,,a,11,43,693968,1494,674709,5064,0.4,9.4,Otamendi,1021,2,1,3,15,0,0,0,3,0,0,2,219,273.4,34.5,271.0,57.8
209,Danilo Luiz,da Silva,0,0.0,0.0,100180,0,0,0,0,0,2,0.0,0.0,0,0.0,False,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,100180.jpg,0.0,0.0,False,,u,11,43,595,5,5745,7,0.0,0.0,Danilo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
210,Sergio,Agüero,102,100.0,100.0,37572,1,-1,-2,2,3,4,6.0,6.5,20,5.0,False,,2019-11-23T19:30:19.368163Z,118,37572.jpg,6.4,12.9,False,,a,11,43,1632580,113875,2116976,5729,0.4,8.6,Agüero,994,13,4,3,14,0,0,0,0,0,0,11,415,515.6,192.8,716.0,142.3
211,Gabriel Fernando,de Jesus,84,100.0,100.0,205651,0,0,0,0,2,4,6.8,7.3,10,5.8,False,,2019-12-27T19:30:12.474110Z,95,205651.jpg,4.7,2.9,False,,a,11,43,442480,19819,449947,8292,0.6,8.8,Jesus,1087,9,4,4,10,0,0,0,1,0,0,8,304,419.2,179.2,927.0,152.1
212,Ederson,Santana de Moraes,59,100.0,100.0,121160,0,0,0,0,0,1,2.2,2.7,2,1.2,False,,2020-01-01T17:30:18.272745Z,60,121160.jpg,3.1,11.8,False,,a,11,43,847926,5042,1373126,6585,0.2,9.8,Ederson,1631,0,0,6,21,0,0,0,3,1,39,2,298,334.0,3.0,0.0,33.6
213,Claudio,Bravo,11,100.0,100.0,33148,0,0,-2,2,0,1,2.7,3.2,0,1.7,False,,2019-06-25T11:30:07.160148Z,48,33148.jpg,2.8,0.3,False,,a,11,43,21786,166,30788,1119,0.4,2.3,Bravo,346,0,0,1,7,0,0,0,0,0,8,0,69,57.8,0.0,0.0,5.8
214,Raheem,Sterling,110,,,103955,0,0,-2,2,4,3,5.8,6.3,0,4.8,True,,,118,103955.jpg,5.5,21.9,False,,a,11,43,1968352,7739,2739028,62513,0.4,9.3,Sterling,1667,11,2,7,22,0,0,1,4,0,0,9,366,553.0,506.2,1166.0,222.6
215,Kevin,De Bruyne,150,100.0,100.0,61366,1,-1,12,-12,5,3,9.8,10.3,9,8.8,True,,2019-10-01T13:00:13.781598Z,107,61366.jpg,7.1,52.3,False,,a,11,43,4539543,55255,2180192,15243,0.8,14.2,De Bruyne,1710,7,16,9,16,0,0,0,2,0,0,19,601,796.4,1128.4,607.0,253.3
216,Leroy,Sané,0,0.0,0.0,182156,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,93,182156.jpg,0.0,0.2,False,,i,11,43,2262,66,34483,102,0.0,0.0,Sané,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
217,Riyad,Mahrez,106,,,103025,0,0,-1,1,4,3,7.3,7.8,17,6.3,False,,,84,103025.jpg,5.9,6.7,False,,a,11,43,1160906,103492,930610,7525,0.7,12.6,Mahrez,1083,7,9,4,7,0,0,0,0,0,0,12,409,530.4,502.0,642.0,167.4
218,Bernardo Mota,Veiga de Carvalho e Silva,72,100.0,100.0,165809,0,0,-2,2,2,3,2.2,2.7,0,1.2,False,,2019-11-13T14:30:18.982377Z,78,165809.jpg,4.0,8.8,False,,a,11,43,838309,6789,1915242,13275,0.2,9.2,Bernardo Silva,1174,5,4,4,20,0,0,0,5,0,0,5,321,411.0,402.7,578.0,139.0
219,David,Silva,85,100.0,100.0,20664,0,0,-1,1,3,3,2.0,2.5,5,1.0,False,,2019-12-10T22:00:14.810150Z,74,20664.jpg,5.0,4.5,False,,a,11,43,1286632,7210,1361575,4749,0.1,11.5,David Silva,1107,3,9,6,11,0,0,0,0,0,0,8,322,365.4,455.7,543.0,136.4
220,Phil,Foden,16,100.0,100.0,209244,0,0,-4,4,0,3,2.5,3.0,1,1.5,False,,2019-09-17T15:30:09.993154Z,51,209244.jpg,1.3,0.3,False,,a,11,43,13746,388,41289,491,0.3,3.1,Foden,258,0,1,0,4,0,0,0,0,0,0,0,67,76.2,122.0,113.0,31.1
221,Fernando,Luiz Rosa,36,,,27789,0,0,-3,3,0,3,3.3,3.8,2,2.3,False,,,52,27789.jpg,2.0,0.7,False,,a,11,43,35425,1083,75591,881,0.4,6.9,Fernandinho,1545,0,0,7,17,0,0,0,4,1,0,1,264,373.4,62.2,105.0,54.1
222,Ilkay,Gündogan,44,100.0,100.0,59859,0,0,-3,3,0,3,4.2,4.7,1,3.2,False,,2019-12-21T21:00:16.830224Z,52,59859.jpg,2.2,1.3,False,,a,11,43,94990,1914,206122,1971,0.6,8.5,Gündogan,1214,2,1,3,20,0,0,0,7,0,0,4,255,261.8,403.9,258.0,92.4
440,José Ángel,Esmorís Tasende,11,100.0,100.0,145235,0,0,-3,3,0,2,1.0,1.5,0,0.0,False,,2019-10-29T22:00:20.039411Z,47,145235.jpg,1.8,0.2,False,,a,11,43,18356,105,25926,403,0.0,2.3,Angeliño,422,0,1,0,7,0,0,0,1,0,0,1,94,92.6,164.0,58.0,31.6
443,Rodrigo,Hernandez,55,100.0,100.0,220566,0,0,-1,1,0,3,3.2,3.7,3,2.2,False,,2019-11-23T19:30:19.850877Z,54,220566.jpg,2.8,1.1,False,,a,11,43,148803,1341,190696,1649,0.4,10.2,Rodrigo,1502,2,1,7,20,0,0,0,4,0,0,3,338,401.0,308.3,100.0,80.9
518,João Pedro Cavaco,Cancelo,23,100.0,100.0,121145,0,0,-3,3,0,2,1.7,2.2,2,0.7,False,,2019-08-09T13:00:15.096874Z,52,121145.jpg,2.9,0.8,False,,a,11,43,118565,746,173060,592,0.1,4.4,Cancelo,577,0,0,2,5,0,0,0,1,0,0,3,143,126.0,141.5,75.0,34.3
544,Eric,Garcia,10,,,432656,0,0,0,0,0,2,2.3,2.8,0,1.3,False,,,45,432656.jpg,2.0,0.1,False,,a,11,43,6822,226,3345,716,0.3,2.2,Garcia,257,0,0,1,5,0,0,0,0,0,0,0,55,56.4,5.5,0.0,6.1
562,Scott,Carson,0,,,17601,0,0,0,0,0,1,1.0,1.5,0,0.0,False,,,40,17601.jpg,0.0,0.1,False,,a,11,43,5985,266,2079,171,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
122,Aaron,Wan-Bissaka,49,100.0,100.0,214590,0,0,-2,2,0,2,2.5,4.0,6,3.0,False,,2019-09-30T19:00:19.435462Z,53,214590.jpg,2.6,14.2,False,,a,12,1,749540,3971,2008124,11338,0.6,9.2,Wan-Bissaka,1700,0,1,3,23,0,0,0,4,0,0,6,320,396.2,186.4,68.0,65.2
160,Harry,Maguire,54,100.0,75.0,95658,0,0,-3,3,0,2,2.8,3.2,6,3.3,False,,2020-01-05T01:30:20.329363Z,52,95658.jpg,2.5,9.7,False,,a,12,1,460417,2280,1037538,7802,0.6,10.4,Maguire,1980,0,0,4,25,0,0,0,2,0,0,2,339,432.0,149.7,286.0,87.1
223,Chris,Smalling,0,0.0,0.0,55909,0,0,-3,3,0,2,0.0,0.0,0,0.0,False,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,52,55909.jpg,0.0,0.1,False,,n,12,1,1780,8,16403,28,0.0,0.0,Smalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
224,Ashley,Young,24,100.0,100.0,18892,0,0,-1,1,0,2,0.5,2.0,0,1.0,False,,2019-11-02T14:30:18.780871Z,54,18892.jpg,2.0,0.4,False,,a,12,1,21030,158,36707,489,0.2,4.4,Young,953,0,0,2,10,0,0,0,5,0,0,0,158,155.6,316.6,18.0,49.1
225,Victor,Lindelöf,57,100.0,100.0,184667,0,0,-2,2,0,2,2.2,3.7,6,2.7,False,,2019-11-06T16:00:19.671750Z,53,184667.jpg,2.7,1.3,False,,a,12,1,84023,881,101269,1798,0.5,10.8,Lindelöf,1890,1,0,4,24,1,0,0,3,0,0,4,330,351.0,47.7,49.0,44.8
226,Luke,Shaw,18,75.0,75.0,106760,0,0,-1,1,0,2,0.4,1.5,0,1.0,False,Hamstring injury - 75% chance of playing,2020-01-05T02:00:15.777574Z,54,106760.jpg,1.6,0.6,False,,d,12,1,40134,25,134367,1113,0.2,3.3,Shaw,676,0,0,1,9,0,0,0,2,0,0,0,116,138.4,120.8,75.0,33.2
227,Marcos,Rojo,3,50.0,50.0,58893,0,0,-2,2,0,2,-0.2,0.5,0,0.0,False,Muscle injury - 50% chance of playing,2019-11-22T11:30:18.673309Z,48,58893.jpg,1.0,0.1,False,,d,12,1,4765,3,11572,42,0.0,0.6,Rojo,121,0,0,0,2,0,0,0,1,0,0,0,9,20.2,1.9,6.0,2.8
228,Eric,Bailly,0,25.0,25.0,197365,0,0,-1,1,0,2,-0.1,0.2,0,0.0,False,Lack of match fitness - 25% chance of playing,2019-07-26T12:00:09.210610Z,49,197365.jpg,0.0,0.0,False,,d,12,1,932,9,2723,15,0.0,0.0,Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
229,José Diogo,Dalot Teixeira,1,100.0,100.0,216051,0,0,-1,1,0,2,-0.5,1.0,0,0.0,False,,2019-10-06T18:00:16.956732Z,49,216051.jpg,1.0,0.1,False,,a,12,1,1369,17,10659,37,0.0,0.2,Dalot,59,0,0,0,0,0,0,0,0,0,0,0,8,8.0,2.5,0.0,1.1
230,Matteo,Darmian,0,0.0,0.0,40002,0,0,-1,1,0,2,0.0,0.0,0,0.0,False,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,40002.jpg,0.0,0.0,False,,u,12,1,558,3,4821,6,0.0,0.0,Darmian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
231,Phil,Jones,1,100.0,100.0,76359,0,0,-2,2,0,2,-0.5,1.0,0,0.0,False,,2019-09-25T22:00:12.876760Z,48,76359.jpg,1.0,0.1,False,,a,12,1,4366,61,12721,137,0.0,0.2,Jones,45,0,0,0,1,0,0,0,0,0,0,0,4,7.6,0.6,0.0,0.8
232,Romelu,Lukaku,0,0.0,0.0,66749,0,0,0,0,0,4,0.0,0.0,0,0.0,False,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,66749.jpg,0.0,0.3,False,,u,12,1,1855,44,30928,74,0.0,0.0,Lukaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
233,Marcus,Rashford,134,75.0,100.0,176297,0,0,7,-7,4,4,3.8,6.5,12,5.5,True,Knock - 75% chance of playing,2020-01-11T22:00:19.929400Z,92,176297.jpg,6.1,29.5,False,,d,12,1,2938238,61976,2210852,91878,0.6,14.6,Rashford,1876,14,5,4,23,0,0,2,2,0,0,26,494,677.0,379.4,965.0,202.3
234,Mason,Greenwood,40,100.0,100.0,220688,0,0,-2,2,0,4,3.3,4.8,5,3.8,False,,2019-10-07T15:00:20.948895Z,43,220688.jpg,2.4,12.0,False,,a,12,1,1202575,34162,1446515,20830,0.9,9.3,Greenwood,415,4,0,0,6,0,0,0,0,0,0,5,161,170.0,58.9,212.0,43.6
235,David,de Gea,70,100.0,100.0,51940,0,0,-1,1,1,1,2.8,4.3,7,3.3,False,,2019-10-15T20:30:15.609048Z,54,51940.jpg,3.2,11.9,False,,a,12,1,858957,2132,1053675,7951,0.6,13.0,de Gea,1980,0,0,4,25,0,0,0,1,0,58,5,334,416.6,0.0,0.0,41.5
236,Sergio,Romero,0,,,42899,0,0,-3,3,0,1,-0.5,1.0,0,0.0,False,,,47,42899.jpg,0.0,0.2,False,,a,12,1,4753,40,11397,87,0.0,0.0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
237,Lee,Grant,0,,,6744,0,0,-2,2,0,1,-0.5,1.0,0,0.0,False,,,48,6744.jpg,0.0,0.1,False,,a,12,1,660,14,4547,37,0.0,0.0,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
238,Paul,Pogba,17,0.0,0.0,74208,0,0,-1,1,0,3,0.0,0.0,0,0.3,False,Ankle injury - Expected back 01 Feb,2020-01-01T22:00:21.579969Z,84,74208.jpg,2.4,3.0,False,,i,12,1,377818,32,737628,4697,0.0,2.0,Pogba,521,0,2,1,5,0,0,1,0,0,0,0,80,130.2,215.6,118.0,46.5
239,Anthony,Martial,89,100.0,100.0,148225,0,0,4,-4,2,3,5.7,7.2,8,6.2,False,,2020-01-05T02:00:15.811528Z,79,148225.jpg,5.6,13.2,False,,a,12,1,2326857,33856,1866256,45123,0.8,11.3,Martial,1271,8,3,5,16,0,0,1,1,0,0,7,240,413.6,225.9,674.0,131.6
240,Alexis,Sánchez,0,0.0,0.0,37265,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-09T10:00:14.686303Z,68,37265.jpg,0.0,0.4,False,,n,12,1,1394,14,43743,47,0.0,0.0,Sánchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
241,Jesse,Lingard,23,75.0,0.0,109322,0,0,-2,2,0,3,0.4,0.0,0,1.0,False,Illness - 75% chance of playing,2020-01-10T16:00:14.508399Z,63,109322.jpg,1.3,0.8,False,,d,12,1,58164,37,120937,1228,0.2,3.7,Lingard,859,0,0,1,14,0,0,0,3,0,0,0,67,67.6,259.3,213.0,53.8
242,Juan,Mata,29,,,43670,0,0,-3,3,1,3,2.0,3.5,11,2.5,False,,,62,43670.jpg,2.2,0.3,False,,a,12,1,15093,1649,33037,294,0.4,4.7,Mata,516,0,2,3,5,0,0,0,1,0,0,2,110,83.8,193.8,83.0,36.0
243,Daniel,James,73,100.0,100.0,200617,-1,1,0,0,0,3,1.8,3.3,1,2.3,False,,2019-09-18T13:00:18.535186Z,60,200617.jpg,3.5,8.4,False,,a,12,1,1760176,3391,1451561,40532,0.4,12.2,James,1662,3,6,3,23,0,0,0,3,0,0,2,259,365.6,350.6,425.0,114.0
244,Frederico,Rodrigues de Paula Santos,31,,,101582,0,0,-2,2,0,3,1.7,3.2,3,2.2,False,,,53,101582.jpg,1.7,0.2,False,,a,12,1,17417,660,18972,585,0.4,5.8,Fred,1408,0,0,2,19,0,0,0,4,0,0,0,212,275.2,374.6,148.0,79.9
245,Angel,Gomes,2,100.0,100.0,209041,0,0,-2,2,0,3,-0.3,1.2,1,0.2,False,,2019-11-06T16:30:15.083893Z,48,209041.jpg,1.0,0.1,False,,a,12,1,5141,72,10479,59,0.0,0.4,Gomes,19,0,0,0,1,0,0,0,0,0,0,0,7,4.2,24.8,2.0,3.1
246,Andreas,Pereira,51,,,156689,0,0,-1,1,0,3,1.8,3.3,3,2.3,False,,,49,156689.jpg,2.7,0.5,False,,a,12,1,118857,838,116884,1115,0.5,10.4,Pereira,1243,1,3,5,14,0,0,0,3,0,0,1,174,220.0,385.6,273.0,88.0
247,Nemanja,Matic,14,100.0,100.0,62398,0,0,-2,2,0,3,0.8,2.3,3,1.3,False,,2019-11-22T12:00:17.063377Z,48,62398.jpg,2.3,0.3,False,,a,12,1,13104,407,40868,185,0.3,2.9,Matic,418,0,0,3,3,0,0,0,0,0,0,0,70,63.6,37.0,35.0,13.5
248,Scott,McTominay,55,0.0,0.0,195851,0,0,0,0,0,3,0.0,0.0,0,0.7,False,Knee injury - Expected back 01 Mar,2019-12-26T20:30:10.514072Z,50,195851.jpg,3.2,1.2,False,,i,12,1,393671,68,386158,4913,0.1,11.0,McTominay,1451,2,2,2,17,0,0,0,2,0,0,6,237,334.6,211.2,288.0,83.4
249,Tahith,Chong,2,,,222677,0,0,-2,2,0,3,-0.5,1.0,0,0.0,False,,,43,222677.jpg,1.0,0.7,False,,a,12,1,93813,408,74927,1373,0.0,0.5,Chong,24,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0.5,0.0,0.2
250,James,Garner,1,,,232928,0,0,-2,2,0,3,-0.5,1.0,0,0.0,False,,,43,232928.jpg,1.0,0.2,False,,a,12,1,26701,191,24386,343,0.0,0.2,Garner,8,0,0,0,1,0,0,0,0,0,0,0,3,2.2,2.8,0.0,0.5
481,Axel,Tuanzebe,7,50.0,50.0,180804,0,0,-1,1,0,2,-0.2,0.5,0,0.0,False,Unknown - 50% chance of playing,2020-01-03T14:30:19.879114Z,44,180804.jpg,1.4,0.1,False,,d,12,1,7783,5,12265,147,0.0,1.6,Tuanzebe,187,0,0,0,3,0,0,0,0,0,0,0,30,17.6,6.2,0.0,2.4
549,Brandon,Williams,24,,,232937,0,0,0,0,1,2,2.0,3.5,10,2.5,False,,,40,232937.jpg,3.4,3.0,False,,a,12,1,305369,52695,106624,3543,0.6,6.0,Williams,448,1,1,2,6,0,0,0,4,0,0,1,101,105.4,96.7,60.0,26.2
251,Matt,Ritchie,8,100.0,100.0,56983,0,0,-2,2,0,2,-0.5,0.0,0,0.0,False,,2019-08-28T21:30:17.608501Z,53,56983.jpg,2.7,0.1,False,,a,13,4,8094,91,35820,71,0.0,1.5,Ritchie,270,0,0,1,4,0,0,0,1,0,0,0,49,48.6,98.0,12.0,15.8
252,Fabian,Schär,47,50.0,0.0,119471,0,0,0,0,0,2,0.4,0.0,0,2.3,False,Hamstring injury - 50% chance of playing,2019-12-28T20:30:23.359029Z,50,119471.jpg,3.1,1.3,False,,d,13,4,140807,27,187950,2159,0.5,9.4,Schär,1285,2,0,4,25,0,0,0,4,0,0,2,224,366.0,43.0,128.0,53.8
253,DeAndre,Yedlin,23,50.0,50.0,151119,0,0,-1,1,0,2,0.0,0.2,0,0.5,False,Knee injury - 50% chance of playing,2020-01-10T11:00:14.429012Z,44,151119.jpg,2.1,0.1,False,,d,13,4,11780,5,10533,298,0.1,5.2,Yedlin,719,1,0,1,11,0,0,0,2,0,0,0,94,124.2,79.4,39.0,24.4
254,Federico,Fernández,48,,,57145,0,0,-1,1,2,2,1.3,1.8,2,1.8,False,,,44,57145.jpg,3.0,0.6,False,,a,13,4,62451,513,34105,1847,0.4,10.9,Fernández,1193,2,2,2,20,0,0,0,4,0,0,4,226,404.6,38.5,140.0,58.1
255,Paul,Dummett,44,50.0,100.0,106618,0,0,-1,1,0,2,0.7,1.8,1,1.8,False,Hamstring injury - 50% chance of playing,2020-01-11T17:00:17.061584Z,44,106618.jpg,2.8,0.2,False,,d,13,4,24317,25,28957,254,0.4,10.0,Dummett,1227,0,0,5,20,1,0,0,2,0,0,4,230,265.2,63.1,50.0,37.7
256,Javier,Manquillo,32,0.0,0.0,109528,0,0,-2,2,1,2,0.0,0.0,0,1.3,False,Hamstring injury - Unknown return date,2020-01-02T01:00:17.276147Z,43,109528.jpg,2.9,0.2,False,,i,13,4,23790,3,21687,1553,0.3,7.4,Manquillo,800,0,1,3,12,0,0,0,2,0,0,4,137,123.4,41.6,26.0,19.2
257,Florian,Lejeune,10,100.0,100.0,77359,0,0,-1,1,0,2,1.2,1.7,2,1.7,False,,2019-06-25T11:30:07.214396Z,44,77359.jpg,2.0,0.0,False,,a,13,4,933,22,689,27,0.4,2.3,Lejeune,420,0,0,1,10,0,0,0,0,0,0,0,61,64.2,12.1,15.0,9.1
258,Jamaal,Lascelles,38,50.0,0.0,101148,0,0,-3,3,1,2,-0.2,0.0,0,0.0,False,Leg injury - 50% chance of playing,2019-11-09T17:30:13.080996Z,42,101148.jpg,3.2,2.3,False,,d,13,4,155873,725,475607,2307,0.0,9.0,Lascelles,1000,1,0,3,18,0,0,0,1,0,0,3,180,218.2,13.2,65.0,29.7
259,Ciaran,Clark,36,100.0,100.0,58845,0,0,-2,2,1,2,-0.2,0.3,2,0.3,False,,2019-12-09T10:00:20.096036Z,43,58845.jpg,3.6,0.3,False,,a,13,4,60558,238,58082,339,0.1,8.4,Clark,855,2,0,2,10,0,0,0,2,0,0,2,156,243.4,13.0,110.0,36.8
260,Yoshinori,Muto,8,25.0,25.0,196118,0,0,-4,4,0,4,0.0,0.1,0,0.5,False,Hip injury - 25% chance of playing,2020-01-05T01:00:12.204380Z,51,196118.jpg,1.1,0.1,False,,d,13,4,6189,13,12685,114,0.1,1.6,Muto,201,0,0,0,6,0,0,0,0,0,0,0,22,12.6,15.1,12.0,3.7
261,Jose Luis,Mato Sanmartín,0,0.0,0.0,61316,0,0,0,0,0,4,0.0,0.0,0,0.0,False,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,61316.jpg,0.0,0.0,False,,u,13,4,1176,6,3913,17,0.0,0.0,Joselu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
262,Martin,Dubravka,81,,,67089,0,0,0,0,1,1,3.0,3.5,2,3.5,False,,,50,67089.jpg,3.7,1.4,False,,a,13,4,90430,1828,78752,2072,0.7,16.2,Dubravka,1980,0,0,5,34,0,0,0,0,0,88,5,417,661.0,0.0,0.0,66.2
263,Karl,Darlow,0,100.0,100.0,59735,0,0,-2,2,0,1,-0.5,0.0,0,0.0,False,,2019-12-21T00:30:21.220532Z,43,59735.jpg,0.0,0.1,False,,a,13,4,1787,23,5984,46,0.0,0.0,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
264,Frederick,Woodman,0,0.0,0.0,155503,0,0,0,0,0,1,0.0,0.0,0,0.0,False,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,155503.jpg,0.0,0.8,False,,n,13,4,23881,414,38227,618,0.0,0.0,Woodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
266,Miguel,Almirón,62,100.0,100.0,179018,0,0,-2,2,1,3,3.5,4.0,8,4.0,False,,2020-01-05T01:00:12.220809Z,58,179018.jpg,3.0,0.5,False,,a,13,4,43682,4384,66815,630,0.7,10.7,Almirón,1760,2,1,6,30,0,0,0,4,0,0,5,195,255.8,186.6,413.0,85.2
267,Christian,Atsu,34,100.0,100.0,104953,0,0,-2,2,0,3,0.5,1.0,2,1.0,False,,2019-08-16T12:00:11.640631Z,53,104953.jpg,2.0,0.1,False,,a,13,4,22873,40,26907,104,0.2,6.4,Atsu,671,0,3,3,12,0,0,0,2,0,0,0,95,117.8,185.9,53.0,35.7
268,Sung-yueng,Ki,4,25.0,25.0,76542,0,0,-3,3,0,3,-0.1,0.0,0,0.0,False,Knock - 25% chance of playing,2020-01-10T11:00:14.512940Z,47,76542.jpg,1.3,0.0,False,,d,13,4,1256,0,4809,21,0.0,0.9,Ki Sung-yueng,135,0,0,0,6,0,0,0,0,0,0,0,18,17.8,39.8,0.0,5.8
269,Jonjo,Shelvey,61,50.0,0.0,50232,-1,1,0,0,0,3,0.2,0.0,0,1.0,False,Hamstring injury - 50% chance of playing,2020-01-02T01:00:17.335528Z,50,50232.jpg,4.4,1.1,False,,d,13,4,218060,135,175726,11037,0.2,12.2,Shelvey,1075,5,0,3,18,0,0,0,1,0,0,9,241,333.6,319.2,174.0,82.8
270,Sean,Longstaff,29,100.0,100.0,180135,0,0,0,0,0,3,1.0,1.5,2,1.5,False,,2019-10-27T16:30:09.941612Z,50,180135.jpg,1.9,0.3,False,,a,13,4,19181,337,50211,236,0.3,5.8,Longstaff,964,0,2,2,17,0,0,0,1,1,0,0,115,144.6,182.1,76.0,40.3
271,Isaac,Hayden,41,100.0,100.0,153127,0,0,-2,2,0,3,1.2,1.7,2,1.7,False,,2019-09-29T18:00:18.547838Z,43,153127.jpg,2.3,3.6,False,,a,13,4,311378,11916,518240,4658,0.4,9.5,Hayden,1545,0,2,4,28,0,0,0,3,1,0,2,183,243.2,133.9,111.0,48.8
466,Joelinton Cássio,Apolinário de Lira,50,75.0,100.0,180974,0,0,-5,5,0,4,1.3,2.2,2,2.2,False,Groin Injury - 75% chance of playing,2020-01-12T11:00:21.996567Z,55,180974.jpg,2.3,0.8,False,,d,13,4,130011,392,233081,1208,0.4,9.1,Joelinton,1678,1,2,3,29,0,0,0,4,0,0,3,161,199.0,305.2,376.0,88.2
